uncivil,civil,is_toxic,normalized_length_change,length_diff,change_direction
Welcome to the world of open source.,welcome to the world of open source .,0,-2.7777777777777777,-1,increase
Are you still seeing this issue?,are you still seeing this issue ?,0,-3.125,-1,increase
   4771      28253 -/+ buffers/cache:      10520     247950 Swap:            0          0          0  # df -h Filesystem      Size  Used Avail Use% Mounted on none             99G   36G   60G  38% / tmpfs           127G     0  127G   0% /dev tmpfs           127G     0  127G   0% /sys/fs/cgroup /dev/xvda2       99G   36G   60G  38% /mnt/tmp tmpfs           127G   16M  127G   1% /dev/shm tmpfs            51G   17M   51G   1% /run/docker.sock  # df -i Filesystem       Inodes   IUsed    IFree IUse% Mounted on,4771 28253 - / + buffers / cache : 10520 247950 swap : 0 0 0 # df - h filesystem size used avail use % mounted on none 99g 36g 60g 38 % / tmpfs 127g 0 127g 0 % / dev tmpfs 127g 0 127g 0 % / sys / fs / cgroup / dev / xvda2 99g 36g 60g 38 % / mnt / tmp tmpfs 127g 16m 127g 1 % / dev / shm tmpfs 51g 17m 51g 1 % / run / docker . 0 0 # df - i filesystem inodes iused ifree iuse % mounted on,0,24.313725490196077,124,decrease
"This. Signal either needs to fix their broken-as-hell group messaging code or just drop it altogether. The advanced setting idea is nice too, that way the crazy ones among us can have their fun using root or what have you.  Until this is fixed, either (a) stop using groups and enable all message types in all of roaming, Wi-Fi, and data, or (b) use Textra for MMS/SMS and Signal for, well Signal. It's not encrypted but it's a clean-looking, decent enough replacement","this . signal either needs to fix their broken - as - hell group messaging code or just drop it altogether . the advanced setting idea is nice too , that way the crazy ones among us can have their fun using root or what have you . until this is fixed , either ( a ) stop using groups and enable all message types in all of roaming , wi - fi , and data , or ( b ) use textra for mms / sms and signal for , well signal . it ' s not encrypted but it ' s a clean - looking , decent enough replacement",0,-5.982905982905983,-28,increase
f***. Well did RCs have this issue?,f * * * . well did rcs have this issue ?,0,-14.285714285714285,-5,increase
 spoof email addresses forget it.  Talking about future.. my fear is that the blatantly weak autocrypt security design together with a slew of inconsistent and buggy mua implementations will be the last nail into the coffin of email encryption. No need for autocrypt 2.0. Not only will autocrypt users be very  vulnerable but by interoperability and bugs the security of old style OpenPGP will be annihilated.    Compare Autocrypt security design with that of Signal messenger protocol. Imho no need to waste r,spoof email addresses forget it . talking about future . . my fear is that the very very weak autocrypt security design together with a slew of inconsistent and bug mua implementations will be the last nail into the coffin of email encryption . no need for autocrypt 2 . 0 . not only will autocrypt users be very vulnerable but by interoperability and bugs the security of old style openpgp will be annihilated . compare autocrypt security design with that of signal messenger protocol . imho no need to waste r,0,-0.19607843137254902,-1,increase
"I feel like I've been to Hell and back, figuring out Unity. Think I've managed to conjure up an equivalent test - loading an `AudioClip` from outside the project (libGDX test was also external). I think it might be possible to shave off ~50ms from this, but you get the picture. Here's the current score on the three:  Format|libGDX|ffmpeg|Unity -|-|-|- 16-bit WAV PCM|779|752|764 MP3|12196|3224|5717 OGG Vorbis|9745|3493|5593  libGDX is still the loser, but you need to be loading in an awful lot of audio in ","i feel like i ' ve been to work front to and back , figuring out unity . think i ' ve managed to conjure up an equivalent test - loading an ` audioclip ` from outside the project ( libgdx test was also external ) . i think it might be possible to shave off ~ 50ms from this , but you get the picture . here ' s the current score on the three : format | libgdx | ffmpeg | unity - | - | - | - 16 - bit wav pcm | 779 | 752 | 764 mp3 | 12196 | 3224 | 5717 ogg vorbis | 9745 | 3493 | 5593 libgdx is still the most common format , but you need to be loading in an awfully lot of audio in",0,-13.92156862745098,-71,increase
It also happens when running rstudio server in AWS EC2 Ubuntu instance and it's really annoying,it also happens when running rstudio server in aws ec2 ubuntu instance and it ' s really .,0,5.263157894736842,5,decrease
Thanks for the update. Seems like your MacBook sucks. You could take the inexactness out of the tests by running the benchmarks as I suggested above already. How about doing that?,thanks for the update . seems like your macbook works . you could take the inexactness out of the tests by running the benchmarks as i suggested above already . how about doing that ?,0,-2.2346368715083798,-4,increase
"> Can we remove the variants of error, warn, hell maybe all logger methods that dont take throwable?  +1","> can we remove the variants of error , warn , and maybe all logger methods that we can take throwable ? + 1",0,-3.8461538461538463,-4,increase
"thanks for considering me for test.   But since there seems no respectful place for discussions and helping people getting started, i wont be able to do that. I also dont have all the time in the world if i am greeted with such arrogance and hostility {talking about irc #fdroid}.  Thanks. I will just limit myself to ux things if there is no decent channel/platform to discuss things.  Just to make things clear - i do want(ed) to test - thats why i put efforts. And if i can have some decent and more relaxed","thanks for considering me for test . but since there seems no respectful place for discussions and helping people getting started , i wont be able to do that . i also don have all the time in the world if i am greeted with such arrogance and hostility { talking about ir # fdroid } . thanks . i will just limit myself to ux things if there is no decent channel / platform to discuss things . just to make things clear - i do want ( ed ) to test - thats why i put efforts . and if i can have some decent and more relaxed",0,-1.7647058823529411,-9,increase
"Well we build a Query as a filter for permissions, and in some case the user has acces to nothing, so for now we are forced to code something ugly like id=-1 or ids = []","well we build a query as a filter for permissions , and in some case the user has acces to nothing , so for now we are forced to code something else , like id = - 1 or ids = [ ]",0,-4.733727810650888,-8,increase
did I say something wrong?,did i say something wrong ?,0,-3.8461538461538463,-1,increase
"YAML is such an error prone beast...  I don't think we want to extend support for it any more than we already have.  Besides which, most requests will be made by clients, so the user doesn't actually care about what serialization is used.  I'm going to close this.","yaml is such an error - prone antivirus . . . . . i don ' t think we want to extend support for it any more than we already have . besides which , most requests will be made by clients , so the user doesn ' t actually care about what serialization is used . i ' m going to close this .",0,-7.954545454545454,-21,increase
"ot with magic numbers etc I'm fine with excluding it, but add a line of comments about why we can ignore.","ot with magic numbers etc i ' m fine with excluding it , but add a line of comments about why we can ignore .",0,-3.8095238095238098,-4,increase
"e slow.  As for the tests -- I agree as the throughput rises, the latency comparison becomes increasingly suspect.  Due to reduced sampling.  So rank ordering them is... perhaps unfair.  Maybe you could present it as you suggest using buckets.  Latency below 10ms, below 50ms, below 100ms, 500ms, 1s... etc, and declare every thing in that bucket ""tied"".  It might be more fair than declaring Go to be superior to Netty when the throughput numbers suggest that ""on average"" that isn't the case.  That said, the","e . g . as for the tests - - i agree as the throughput rises , the late comparison becomes increasingly suspect . due to reduced sampling . so rank ordering them is . . . perhaps unfair . maybe you could present it as you suggest using bucket . late below 10ms , below 50ms , below 100ms , 500ms , 1s . . . etc , and declare every thing in that bucket "" tied "" . it might be more fair than declaring go to be superior to netty when the throughput numbers suggest that "" on average "" that isn ' t the case . that said , the",0,-2.3529411764705883,-12,increase
"_From [badlogicgames](https://code.google.com/u/badlogicgames/) on November 06, 2010 12:26:58_  We will try to fix both issues in one of the next releases. It's currently not a priority for 0.8 so it will have to wait for 0.81. Sorry for that, pulse audio and the Java layer above it is simply fucked.  **Status:** Accepted","_ from [ bad ] ( https : / / code . google . com / u / bad / ) on november 06 , 2010 12 : 26 : 58 _ we will try to fix both issues in one of the next releases . it ' s currently not a priority for 0 . 8 so it will have to wait for 0 . 81 . sorry for that , pulse audio and the java layer above it is simply not a priority . * * status : * * accepted",0,-8.04953560371517,-26,increase
"Better be safe than sorry. If that's not a problem, just sign the damn thing please ;)","better be safe than sorry . if that ' s not a problem , just sign the ' # # # ' thing please ; )",0,-11.627906976744185,-10,increase
"The test ran close to midnight. In SQL, when casting `TIME` to any other temporal type, the current date is added. The engine gets the current date at some point in time, and the test creates the expected value at some other time. When these two happen at a different day, the test fails...  To fix we need to assert that the actual value is this or the next day, an ugly generalization...","the test ran close to midnight . in sql , when casting ` time ` to any other temporal type , the current date is added . the engine gets the current date at some point in time , and the test creates the expected value at some other time . when these two happen at a different day , the test fails . . . to fix we need to assert that the actual value is this or the next day , an efficient iterative generalization . . .",0,-7.712082262210797,-30,increase
"tical space on the iPhone 5 sucks in this regard, i might have to ship special images that make up the background of a UI screen for example, to account for the additional space.  How would i cope with Android? I'd argue that for actual game graphics, one would most likely just ship ldpi, mdpi, hdpi and xhdpi resources. Different aspect ratios can either be coped with through stretching (usually ugly) or showing more/less of the game world depending on the ratio (potential advantage for devices with ""bett","tical space on the iphone 5 . in this regard , i might have to ship special images that make up the background of a ui screen for example , to account for the additional space . how would i cope with android ? i ' d argue that for actual game graphics , one would most likely just ship ldpi , mdpi , hdpi and xhdpi resources . different aspect ratios can either be coped with through stretching ( usually in 3d ) or showing more / less of the game world depending on the ratio ( potential advantage for devices with "" bett",0,-2.3529411764705883,-12,increase
"t annoyed by once entering a damn password into their computer. The amount of ignorance and absence of the most basic knowledge of the workings of computers and IT systems really is staggering.  I am targeting those two demographics because of the people in need actually use what is widely available, not what is actually best for their usecase. And the more average chatty teenagers (not just western) use this, the better the deniability and protection for those in actual need.  If there are 500 users with","t annoyed by once entering a of password into their computer . the amount of ignorance and absence of the most basic knowledge of the workings of computers and it systems really is staggering . i am targeting those two demographics because of the people in need actually use what is widely available , not what is actually best for their usecase . and the more average chatty teenagers ( not just western ) use this , the better the deniability and protection for those in actual need . if there are 500 users with",0,-0.7843137254901961,-4,increase
"@user , thanks for PR.  travis buils was restarted as PR description was changed - passed.  > I got two Checkstyle violations which seemed unrelated to my changes (and caused by legitimate code), so I suppressed them using SuppressWarnings syntax  it is not allowed to pollute code with such annotations. Please update line numbers at suppression file  http Yes, this is a pain, it will be easier as we implement flexible suppressions base on AST tree. But for now it is line numbers.  1) Please remove all you","@ user , thanks for pr . travis buils was restarted as pr description was changed - passed . > i got two checkstyle violations which seemed unrelated to my changes ( and caused by legitimate code ) , so i suppressed them using suppress syntax it is not allowed to poll code with such annotations . please update line numbers at suppression file http yes , this is a pain , it will be easier as we implement flexible suppression base on ast tree . but for now it is line numbers . 1 ) please remove all .",0,1.3725490196078431,7,decrease
Does anyone figure out this bug?,does anyone figure out this bug ?,0,-3.125,-1,increase
"> Wow such an angry dude... this is open source, you don't get to give orders to people who volunteer on a project that you benefit from for free...  Sorry if I sounded rude....I've edited the comment. Actually I really liked the app. I've shared this app to all my friends. If this video downloader also works fine, it'll be even better.","> wow such an angry dude . . . this is open source , you don ' t get to give orders to people who volunteer on a project that you benefit from for free . . . sorry if i sounded rude . . . . i ' ve edited the comment . actually i really liked the app . i ' ve shared this app to all my friends . if this video downloader also works fine , it ' ll be even better .",0,-7.100591715976331,-24,increase
 it went all to hell.,it went all to hell .,0,0.0,0,no change
", you cleanup 2 pieces of code.",", you cleanup 2 pieces of code .",0,-3.225806451612903,-1,increase
code for the regexes in the lexer.  I investigated that. We can do it but it makes the lexer much more complex to read though probably simpler to run. Because modes don't inherit from each other you'd need to copy every rule and rename it. It pretty much quadruples the size of the lexer because you need to specify every mode transition and most token's types. Twice.,code for the regexes in the lexer . i investigated that . we can do it but it makes the lexer much more complex to read though probably simpler to run . because modes don ' t inherit from each other you ' d need to copy every rule and memorize it . it pretty much quadruples the size of the lexer because you need to specify every mode transition and most token ' s types . twice .,0,-3.532608695652174,-13,increase
"@user since the decider is part of the balancing process, the allocator will attempt to find the ""best"" weights that still satisfy all of the deciders, so it will try to balance the shards evenly, but will still allow uneven allocation in the event that the disk limit has been reached on a particular machine or set of machines.  > Did you take that into account? or should we try breaking this with some nasty tests?  It should already be taken into account, but nasty tests are always appreciated! :)","@ user since the decider is part of the balancing process , the allocator will attempt to find the "" best "" weights that still satisfy all of the deciders , so it will try to balance the shards evenly , but will still allow uneven allocation in the event that the disk limit has been reached on a particular machine or set of machines . > did you take that into account ? or should we try breaking this with some nasty tests ? it should already be taken into account , but nasty tests are always appreciated ! : )",0,-1.9880715705765408,-10,increase
"Probably you already discussed before, but I'm not finding where or when the necessity of numbering the footnotes comes. I don't think it is a good behaviour of a code editor to change markups created by the user. In this case, the footnote label could be descriptive, not a number, that is associated with a paragraph, annotation, phrase, that can be moved to another position in a file or even another file or section. I think this change from label to number must be, if necessary, in the render process of ","probably you already discussed before , but i ' m not finding where or when the necessity of numbering the footnotes comes . i don ' t think it is a good behaviour of a code editor to change markups created by the user . in this case , the footnote label could be descriptive , not a number , that is associated with a paragraph , annotation , phrase , that can be moved to another position in a file or even another file or section . i think this change from label to number must be , if necessary , in the render process of",0,-2.941176470588235,-15,increase
":( shamely, I missed some methods.",": ( jeeves ) , i missed some methods .",0,-11.76470588235294,-4,increase
"me in more useful tasks. Instead, try to gain more publicity, tell people about the issues we experience as a popular free software app, and make sure people add negative votes to bad copies. That'll increase the visibility of NewPipe as the original project, and as soon as people start acknowledging NewPipe as a thing, they'll recognize the illegal rebrandings, and their business will go down. (They'll probably find another target anyway, but well...)  P.S.: Maybe (and that's a *big* maybe) we can even s","we cannot engage in more useful tasks . instead , try to gain more publicity , tell people about the issues we experience as a popular free software app , and make sure people add negative votes to newpipe copies . that ' ll increase the visibility of newpipe as the original project , and as soon as people start acknowledging newpipe as a thing , they ' ll recognize the newpipe rebrandings , and their business will go down . ( they ' ll probably find another target anyway , but well . . . ) p . s . : maybe ( and that ' s a * big * maybe ) we can even s",0,-9.411764705882353,-48,increase
@user How is it possible that the import accepts ZIPs for you? It's supposed to accept _only_ JSON. Are you importing from Contents settings instead of the Subscriptions tab?,@ user how is it possible that the import accepts zips for you ? it ' s supposed to accept _ only _ json . are you importing from contents settings instead of the subscriptions tab ?,0,-4.597701149425287,-8,increase
NoClassDefFoundError: org/apache/http/protocol/HttpContext     at com.amazonaws.AmazonWebServiceClient.<init>(AmazonWebServiceClient.java:129)     at com.amazonaws.services.s3.AmazonS3Client.<init>(AmazonS3Client.java:432)     at com.amazonaws.services.s3.AmazonS3Client.<init>(AmazonS3Client.java:414)     at org.elasticsearch.cloud.aws.InternalAwsS3Service.getClient(InternalAwsS3Service.java:153)     at org.elasticsearch.cloud.aws.InternalAwsS3Service.client(InternalAwsS3Service.java:82)     at org.elasti,noclassdeffounderror : org / apache / http / protocol / httpcontext at com . amazonaws . amazonwebserviceclient . < init > ( amazonwebserviceclient . java : 129 ) at com . amazonaws . services . s3 . amazons3client . < init > ( amazons3client . java : 432 ) at com . amazonaws . services . s3 . amazons3client . < init > ( amazons3client . java : 414 ) at org . elasticsearch . cloud . aws . internalawss3service . getclient ( internalawss3service . java : 153 ) at org . elasticsearch . cloud . aws . internalawss3service . client ( internalawss3service . java : 82 ) at org . elasti,0,-14.50980392156863,-74,increase
@user shit it,@ user . com . it,0,-30.76923076923077,-4,increase
Is there any way I can throw a bounty on this?,is there any way i can ' t place a bounty on this ?,0,-10.869565217391305,-5,increase
"This looks great!   I am glad test-framework is no longer dragging in stuff like `ant` into the classpath. it makes everything transparent, e.g. that test-framework still has problems, like bringing in commons libraries via http David has a PR to remove that http dep, but i think it got hung up on some java 7 stuff, we should really visit that, since we require java 8. i dont like that it drags in two commons-libraries, thats worse than guava.  Transitive dependencies are evil, doing that treats third par","this looks great ! i am glad test - framework is no longer dragging in stuff like ` ant ` into the classpath . it makes everything transparent , e . g . that test - framework still has problems , like bringing in commons libraries via http david has a pr to remove that http dep , but i think it got hung up on some java 7 stuff , we should really visit that , since we require java 8 . i don like that it drag in two commons - libraries , thats worse than guava . transitive dependencies are evil , doing that treats third par",0,-3.3333333333333335,-17,increase
"Agreed on the advanced editor, I'm suffering in that 🍝 right now with #6543 trying to bring crop home.  Agreed tests don't help everything, but we are also reviewing pretty strongly now. This will be another tough balance point I think. I definitely hear you.  The options thing is definitely an ongoing problem as well. I'm thinking about it and need to study some more on how to shape a power user tool that doesn't suck for new users, in general. There must be existing patterns (e.g., ""opinionated set of d","agreed on the advanced editor , i ' m suffering in that [UNK] right now with # 6543 trying to bring crop home . agreed tests don ' t help everything , but we are also reviewing pretty strongly now . this will be another tough balance point i think . i definitely hear you . the options thing is definitely an ongoing problem as well . i ' m thinking about it and need to study some more on how to shape a power user tool that doesn ' t make sense for new users , in general . there must be existing patterns ( e . g . , "" "" set of d",0,-4.313725490196078,-22,increase
"le delta.io (DataBricks), swagger.io (SmartBear),   If we wanted to promote the OpenAPI Generator, we could have:  > GitHub: OpenAPITools/openapi-generator  We have this  > Twitter: twitter.com/openapi-generator  Again, we can't choose the name, apparently.  > Web: openapi-generator.tech  We have this as a documentation site specific to the generator.  ---  So, aside from Twitter being screwy, the openapitools.org/openapi-generator recommendation is debatable.  I hope you don't mind if I close this as I w","le delta . io ( databricks ) , sw . io ( smartbear ) , if we wanted to promote the openapi generator , we could have : > github : openapitools / openapi - generator we have this > twitter : twitter . com / openapi - generator again , we can ' t choose the name , apparently . > web : openapi - generator . tech we have this as a documentation site specific to the generator . - - - so , aside from twitter being an open source , the openapitools . org / openapi - generator recommendation is de . i hope you don ' t mind if i close this as i w",0,-6.470588235294119,-33,increase
Another uglier solution that might work for 1.2 would be to offer something like `application-overrides.properties` that always trumps the package `application.properties`.,another non - standard solution that might work for 1 . 2 would be to offer something like ` application - overrides . properties ` that always trump the package ` application . properties ` .,0,-11.627906976744185,-20,increase
Wow great progress! Had you looked into jsocks (that lib/module inside Bitsquare)? @user recommended that instead of Java's implementation.  I am still very busy with the trade statistic so I cannot have a closer look. But seems the F**king cloudflare issue with Tor is a real problem. I don't want to change the price provider as that would break backward compatibility.  Thought the prive provider is the least privacy critical part. Blockchain explorers leak more info (which addresses a user is interested ,wow great progress ! had you looked into jsocks ( that file system / module inside bitsquare ) ? @ user recommended that instead of java ' s implementation . i am still very busy with the trade statistic so i cannot have a closer look . but seems the f * * king cloud issue with tor is a real problem . i don ' t want to change the price provider as that would break backward compatibility . thought the prive provider is the least privacy critical part . blockchain explorers leak more info ( which addresses a user is interested,0,-3.9215686274509802,-20,increase
"I do not know how to add link to that list, dues to maven site schema itis not possible .  Do you have suggestions ?  I thought about fake table line with link as text to github - but that is ugly to my mind.","i do not know how to add link to that list , dues to maven site schema itis not possible . do you have suggestions ? i thought about fake table line with link as text to github - but that is ugly to my mind .",0,0.0,0,no change
"I think the problem is how you have defined equals and hashCode methods in Wtf. Actually according your code each instance equals only itself (i.e. this == obj), but all instances have the same hashCode, i.e. 1. This is a highly discouraged bad practice. Also a constant hashCode makes no sense IMO, since you're completely defeating its original purpose.","i think the problem is how you have defined equals and hashcode methods in w . actually according your code each instance equals only itself ( i . e . this = = obj ) , but all instances have the same hashcode , i . e . 1 . this is a highly discouraged bad practice . also a constant hashcode makes no sense imo , since you ' re completely defeating its original purpose .",0,-4.507042253521127,-16,increase
"me I update a document I've to read the aliases - handle logic if one indexing fails and the other doesn't (or, there could be even more indices, etc.)","so when i update a document i ' ve to read the aliases - handle logic if one indexing fails and the other doesn ' t ( or , there could be even more indices , etc . )",0,-9.271523178807946,-14,increase
@user Can't we have some kind of intelligent 'enabled' property that does as Dave suggests? It feels a bit nasty that users can't just run `spring-boot:build-image`.,@ user can ' t we have some kind of intelligent ' enabled ' property that does as dave suggests ? it feels a bit more empowering that users can ' t just run ` spring - boot : build - image ` .,0,-16.363636363636363,-27,increase
"> I like how the retry_failed simplified things.  it complicated things, sorry. you really need to know when all the relocaiton is done rather than make it pick things up automatically. this is much more complex IMO. you have to deal with retries etc. which sucks.","> i like how the retry _ failed simplified things . it complicated things , sorry . you really need to know when all the relocaiton is done rather than make it pick things up automatically . this is much more complicated imo . you have to deal with retries etc . which is .",0,-3.4090909090909087,-9,increase
This is still an issue and it's maddening.,this is still an issue and it ' s madden .,0,0.0,0,no change
"when I open it, and even remove Trending completely.  I still hate that Trending is the default though. How many users has it made never get further than opening it, cringing and then uninstalling it?","when i open it , and even remove trending completely . i still hate that trending is the default though . how many users has it made never get further than opening it , cringing and then uninstalling it ?",0,-2.0,-4,increase
"**[Rob Harrop](https://jira.spring.io/secure/ViewProfile.jspa?name=robh)** commented  Matt,  I looked into this a little closer and there are a combination of things we can do.  We can add the mime.types file you specified to the Spring distribution which is probably a good start, but Juergen is right in that this will require a LOT of testing before we do this. Adding a mime.types file in a J2EE context may potentially screw up other applications that are relying on some specific behaviour since the Java","* * [ rob harrop ] ( https : / / jira . spring . io / secure / viewprofile . jspa ? name = robh ) * * commented matt , i looked into this a little closer and there are a combination of things we can do . we can add the mime . types file you specified to the spring distribution which is probably a good start , but juergen is right in that this will require a lot of testing before we do this . adding a mime . types file in a j2ee context may potentially help set - up other applications that are relying on some specific behaviour since the java",0,-7.254901960784315,-37,increase
"er.hasMoreTokens()) {             String templatePathToken = templatePathTokenizer.nextToken();             String realPathToken = realPathTokenizer.hasMoreTokens() ? realPathTokenizer.nextToken() : null;             finalPath.append(""/"");             if (templatePathToken.startsWith(""{"") && templatePathToken.endsWith(""}"")                     && !replaceBlackList.contains(templatePathToken) && realPathToken != null) {                 finalPath.append(realPathToken);             }             else {       ","realpathpathtoken . hasmoretokens ( ) ) { string templatepathtoken = templatepathtokenizer . nexttoken ( ) ; string realpathtoken = realpathtokenizer . hasmoretokens ( ) ? realpathtokenizer . nexttoken ( ) : null ; finalpath . append ( "" / "" ) ; if ( templatepathtoken . startswith ( "" { "" ) & & templatepathtoken . endswith ( "" } "" ) & & ! replaceblacklist . contains ( templatepathtoken ) & & realpathtoken ! = null ) { finalpath . append ( realpathtoken ) ; } else {",0,8.03921568627451,41,decrease
"This topic has come up before on here, in the irc and on the forums. The short answer is no, there is no plan right now to support it in the future.   I think there have been efforts to make cross platform extensions, but afaik (from others), all the libraries out there that would be suitable for cross platform use suck.  I don't use SVGs so that might be wrong, but that was the last I heard.  I don't think any of the core contributors would be working towards this, they can pipe up if they want to volunt","this topic has come up before on here , in the irc and on the forums . the short answer is no , there is no plan right now to support it in the future . i think there have been efforts to make cross platform extensions , but afaik ( from others ) , all the libraries out there that would be suitable for cross platform use are . i don ' t use svgs so that might be wrong , but that was the last i heard . i don ' t think any of the core contributors would be working towards this , they can contribute up if they want to volunt",0,-3.3333333333333335,-17,increase
This has been already requested by me: http  But I still agree: please implement them! It's really sucky trying to search chronologically in NewPipe atm.,"this has been already requested by me : http but i still agree : please implement them ! it ' s really difficult , trying to search chronologically in newpipe atm .",0,-7.18954248366013,-11,increase
You're wrong. Newpipe unfortunately shows all the shorts crap. The option need to be added to **hide** them,you ' re wrong . newpipe unfortunately shows all the shorts pinstripes . the option need to be added to * * hide * * them,0,-13.084112149532709,-14,increase
"this report tell us nothing, looks like you used  http we do not need to test all other Checks, it is just waster of time and rubbish in report. Please use http and put here only your Check, as all tokens are default you can skip defining them. Make `severity=error` at http it will skip all violations reporting and print only exceptions :) if any . Please uncomment here all projects - http to make real testing on a lot of projects. Launch. Share result, ideally there should be no errors ( no exceptions ar","this report tell us nothing , looks like you used http we do not need to test all other checks , it is just waste of time and mistake tokens in report . please use http and put here only your check , as all tokens are default you can skip defining them . make ` tokens = error ` at http it will skip all violations reporting and print only exceptions : ) if any . please uncomment here all projects - http to make real testing on a lot of projects . launch . share result , ideally there should be no errors ( no exceptions ar",0,-3.1372549019607843,-16,increase
 if its that crappy and your have that ffmpeg option anyway in your product.,if its that stuff and you have that ffmpeg option anyway in your product .,0,2.631578947368421,2,decrease
Hi was looking for an image resize feature. Would greatly appreciate it. Modern phones generate 8Mb images which feels insane for email.,hi was looking for an image resize feature . would greatly appreciate it . modern phones generate 8mb images which feels almost as good for email .,0,-8.088235294117647,-11,increase
is your log spammed with receipts too?,is your log spammed with receipts too ?,0,-2.631578947368421,-1,increase
"rityBuilder.apply(AbstractConfiguredSecurityBuilder.java:133)  	at org.springframework.security.config.annotation.web.builders.HttpSecurity.getOrApply(HttpSecurity.java:3028)  	at org.springframework.security.config.annotation.web.builders.HttpSecurity.oauth2ResourceServer(HttpSecurity.java:2362) ```  On further debugging, it looks like Spring tries to create a brand new configuration instead of overriding the existing one with the above customization as per [this](https://github.com/spring-projects/sprin","ritybuilder . apply ( abstractconfiguredsecuritybuilder . java : 133 ) at org . springframework . security . config . annotation . web . builders . httpsecurity . getorapply ( httpsecurity . java : 3028 ) at org . springframework . security . config . annotation . web . builders . httpsecurity . oauth2resourceserver ( httpsecurity . java : 2362 ) ` ` ` on further debugging , it looks like spring tries to create a brand new configuration instead of overriding the existing one with the above customization as per [ this ] ( https : / / github . com / spring - projects / sprin",0,-13.529411764705882,-69,increase
You should not even be able to use WhisperPush and TextSecure on the same phone (number). It is the same system.,you should not even be able to use whisperpush and textsecure on the same phone ( number ) . it is the same system .,0,-3.571428571428571,-4,increase
"What are the draw backs of this? If the video keeps playing without pauses isn't that good?  Idk how switching to a different player works but, would there be a way to implement something like using the same video player for the rest of the playing video and then switching to another video player when the video is done? That way the pause for the switch is hidden a little better and less obnoxious.","what are the draw backs of this ? if the video keeps playing without pauses isn ' t that good ? idk how switching to a different player works but , would there be a way to implement something like using the same video player for the rest of the playing video and then switching to another video player when the video is done ? that way the pause for the switch is hidden a little better and less in the video .",0,-2.2443890274314215,-9,increase
"Ah well, this is beyond my skill level, I can't figure out how to work with libraries in this IntelliJ, this gradle stuff is confusing as hell compared to Visual Studio, not sure how to get the Libraries in manually. And the folder my project points to that says it's holding the library for tileLayerLoading and such, is just has a jar file called ""gdx-1.9.6-sources.jar"" that does nothing when I try and open it.   Think I give up for the day, I'll come back to it tomorrow when I'm not so frustrated.  Thank","ah well , this is beyond my skill level , i can ' t figure out how to work with libraries in this intellij , this gradle stuff is confusing as it is , compared to visual studio , not sure how to get the libraries in manually . and the folder my project points to that says it ' s holding the library for tilelayerloading and such , is just has a jar file called "" gdx - 1 . 9 . 6 - sources . jar "" that does nothing when i try and open it . think i give up for the day , i ' ll come back to it tomorrow when i ' m not so frustrated . thank",0,-5.686274509803922,-29,increase
"**[Dave Syer](https://jira.spring.io/secure/ViewProfile.jspa?name=david_syer)** commented  I looked at `AbstractMessageConverterMethodProcessor` so I can see that "".yml"" is not on the default whitelist of extensions so that explains why the header is massacred. I still think that ""f.txt"" is completely wrong as a default file name. As a user, the first time I saw it I thought ""crap, I'm being hacked, I asked for 'application.yml' and it's downloading 'f.txt' without even asking me"". Maybe 'application.yml.","* * [ dave syer ] ( https : / / jira . spring . io / secure / viewprofile . jspa ? name = david _ syer ) * * commented i looked at ` abstractmessageconvertermethodprocessor ` so i can see that "" . yml "" is not on the default whitelist of extensions so that explains why the header is not used . i still think that "" f . txt "" is completely wrong as a default file name . as a user , the first time i saw it i thought "" oops , i ' m being hacked , i asked for ' application . yml ' and it ' s downloading ' f . txt ' without even asking me "" . maybe ' application . yml .",0,-11.76470588235294,-60,increase
"This is a mess. I managed to get high Signal adoption in my social circle precisely because SMS integration made it a painless transition instead of ""another messaging app."" This is a huge step backward.","this is a mess . i managed to get high signal adoption in my social circle precisely because sms integration made it a "" social "" transition instead of "" another messaging app . "" this is a huge step backward .",0,-3.4482758620689653,-7,increase
"goes my free weekend, thanks guys, really... great. FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF  Thank you for the otherwise, and until now, great messenger, though... my #1, so far, but that's super, super annoying, and incredibly poorly thought out, no matter how long you've been showing users the ""IT PUTS THE LOTION ON ITS SKIN OR ELSE IT GETS THE HOSE AGAIN"" popup.  Please do consider your user base wider than just teeny cloudy hipsters who need to sync their messages across 17 devices...  Again, thanks guys, ","goes my free weekend , thanks guys , really . . . great . ffffffffffffffffffffffffffffffffff thank you for the otherwise , and until now , great messenger , though . . . my # 1 , so far , but that ' s super , super annoying , and incredibly poorly thought out , no matter how long you ' ve been showing users the "" it puts the lotion on its skin or else it gets the hose again "" popup . please do consider your user base wider than just teeny tiny hipsters who need to sync their messages across 17 devices . . . again , thanks guys ,",0,-4.705882352941177,-24,increase
