uncivil,civil,Sentence_similarity
"general an audience.  And that, my friends, is the rest of the story.",Let's approach the discussion with a general audience as well.,0.2028985507246377
"   ] [opselk-197323431-1-198091806.Elkprod.apps-ops.com] bound or publishing to a non-loopback or non-link-local address, enforcing bootstrap checks [2017-03-01T17:05:11,503][ERROR][o.e.b.Bootstrap          ] [opselk-197323431-1-198091806.Elkprod.apps-ops.com] node validation exception bootstrap checks failed max file descriptors [64000] for elasticsearch process is too low, increase to at least [65536] system call filters failed to install; check the logs and fix your configuration or disable system call","] [opselk-197323431-1-STER91806.Elkprod.apps-ops.com] bind or throw a non-loopback or non-link-local address, enforce bootstrap checks [2017-03T17:0511,503][ERROR][o.b.Bootstrap ] [opselk-197323431-1-STER91806.Elkprod.apps-ops.com] node validation exception bootstrap checks failed file identicals [64000] for static search process is too low. increases to at least [6553 excitement system call filters failed to install; check the logs and fix your configuration or disable system call]",0.8568627450980393
Yes better than an option (as non technical users will not be able to deal with that) would be to detect network conditions and increase timeout then. But yes changes in the P2P network are all very complex and have to be considered very well. Easy to screw up things unintendedly...,"Yes, better than an option (and non- technical users will not be able to handle this) would be to detect network conditions and increase timeout then. However, yes, changes in the P2P network are all complex and need to be considered very well. It would be easier to make mistakes unintendedly...",0.8006756756756757
"[Ryan J. McDonough](https://jira.spring.io/secure/ViewProfile.jspa?name=damnhandy) said:  I have gotten around the issue in 3.2.6 by doing the following:  ```  ActiveDirectoryLdapAuthenticationProvider provider =                 new ActiveDirectoryLdapAuthenticationProvider(ldapProperties.getDomain(),                                                               ldapProperties.getUrl());           provider.setConvertSubErrorCodesToExceptions(true);           provider.setUseAuthenticationRequestCredentials","[Ryan J. MacDonoough](https://jira. Sapp.io/secure/ViewProfile.jspa?name=darnhandy) mentioned: I have encountered the issue in the 3.2.6 by doing the following action: 131313dapAuthenceicationProvider providers = new 1313dapAuthenceicationProvider(ldapProperties.getDomain(), ldapProperties.getUrl()); 1335.setConvertsubErrorCodesToExceptions(true); 1335.setUseAuthencyicationRequestCredtels",0.6215686274509804
"> More and more students have only used smartphone and has no idea what a folder/directory is, because it's generally hidden from you. So yeah, today, knowing what a directory hierarchy is is actually tech savvy knowledge.  This is a really interesting point. I actually re-did an interface aimed at 20-30 year old users specifically after reading what I *guess* is the article you read (here's a handle: http  I switched the UI from a hierarchical nav system with objects and sub-objects etc to ... a big list","It appears that more students have only used a mobile table and doesn't know what a folder/directory is, especially when they tend to be hidden from you. It's important to have a comprehensive understanding of the directory level of knowledge. Here's a way to switch the UI system from a stricter nav system with objects and sub-objects to a large list of users.",0.3941176470588236
"Mario, stop giving a shit and relax for a few hours!","o, it's best not to relax for a few hours, even though it's best.",0.3076923076923077
"@user not yet... conference wifi was crap, I'll see about doing so today","@user, the conference will be problematic. We'll see about doing so today.",0.6351351351351351
"t leave the cluster and be stopped to perform the lengthy check and the subsequent optional fix.   The method which is implemented by kimchy is to take the defect node down (shutdown api or kill), let the ES cluster readjust to the new situation, enable a ""fix"" check setting value explicitly in the defect node index setting and start the node again. Then, the node will enter a quite lengthy check and repair mode, before it re-enables all the index structures and tries to rejoin the cluster.  A warning: be","Let's leave the cluster to stop it to perform the lengthy check and the subsequent optional fix. As a method implemented by Kimchy, we should remove the Jer node down (shutdown API or kill). Allow the ES cluster to readjust to the new situation, enable a ""fix"" check setting value explicitly in the Jer node index setting and restart the node. Then, the node will access a quite lengthy check andpr mode before re-enables all the index structures and attempting to rejoin the cluster. A warning: Let's ensure we keep in mind that the condition is not met.",0.7279279279279279
"@user quick question regarding the path of the lock file, does it make sense to have it encapsulated in the shard location itself (similar to write.lock in Lucene)? I think its nicer since then there is a single place that holds the shard data.  Update: I think I get why its a different directory, the ability to delete while holding the lock, if thats the case, then it makes sense. On crappy internet, will try and complete the review later tonight....","I'm curious about the path of the lock file. Does it make sense to have it encapsulated in the shard location itself? I agree that it's a cleaner solution since there is a single place that contains the shard data. Update: I understand why it's a different directory and the ability to delete while holding the lock. If that's the case, it would make sense. On subpar internet, it will try to complete the review later this.",0.7230769230769231
"It looks like we still don't have any user-facing documentation on the ""jar hell"" message, and could add it to the ""Help for Plugin Authors""","It seems like we still don't have any user-facing documentation on the ""jar hell"" message. We could consider adding it to the ""Help for Pupin contributors"" function.",0.7575757575757576
tion you gave me is to deal with a broken unusable app or install google play and let them collect all.my data.   Definitely. This is fucked up greyson. You can do better.,"It seems like you gave me to handle an issue with an unusable app or install Google play and let them collect all.my data. We need to address this issue promptly, but you can find a better approach.",0.595959595959596
"o show a dataframe. 2. The workaround is that I restart R and rerun the whole `Rmd` file from the top code chunk But after doing this a few times because the error occurs a few times, RStudio may say that it is forced to restart (the message with a little bomb); 3. It indiscriminately happens to all `Rmd` files; and 4. This only happens with RStudio.  R with Jupyter Lab and `IRkernel` works without any issue. The saving grace is that RStudio never loses my changes to the `Rmd` file.","he workaround seems that I restart R and rerun the entire Rmd file from the top code chunk. However, after performing this a few times due to the error occurs, aRStudio might require restart message with a little bomb. It happens to all Rmd files and aRStudio. Unfortunately, using Jupyter Refer and Arkernel functions without any concern. The saving grace is thatRStudio never loses my changes to the Rmd file.",0.6262833675564682
"Model snapshots and the `latest_record_time_stamp` field are emitted by the autodetect process, internally autodetect works at a second resolution and when it writes a model snapshot as JSON to be consumed by Elasticsearch it converts the seconds to milliseconds.   http  I'm labelling this as `won't fix` because converting autodetect to sub-second resolution is a large undertaking.","he model snapshots and thelatest_record_time_stamp field are issued by the auto detection process. internally auto detection works at a second resolution, and when it writes a model snapshot as JSON to be consumed by elasticsearch, it converts the seconds to milliseconds. I apologize for the confusion caused. However, converting auto detection to a sub-second resolution is a significant concern.",0.7738693467336684
"This is the current list of things that we need before we can distribute an APK outside of the Play Store.  Any help completing these missing pieces would certainly be appreciated: - A built in crash reporting solution with a web interface that allows us to visualize crashes and sort by app version, device type, etc. This is essential for producing stable software. - A built in statistics gathering solution with a web interface that allows us to visualize aggregate numbers on device type, android version,","his is the current list of things we need before distributing an plainK outside of the playstore. It would be appreciated if you could provide more details on the proposed issues. It would be valuable to have a built-in crash reporting solution, with a web interface that allows us to address crashes and sort by app version, device type, etc. This is essential to produce stable software.",0.4784313725490196
Any chance of getting someone to take a look at this?,Let's discuss potential improvements to make this code more robust and efficient.,0.28395061728395066
 display and upload are both working fine.  what are the right paths?  please help me as well,It would be helpful if the display and upload were both working properly. Could you please provide the correct paths? I kindly provide assistance as well.,0.4675324675324676
"Darn. I didn't see that issue! 😛   Being able to choose the default New File template would be a minimum viable solution. More robustly, being able to specify keyboard shortcuts for different templates (corporate RMarkdown notebook, a Flexdashboard template, etc.) would be even better though. :)","Oh no, I didn't notice that issue!  Having able to choose the default ""new File template"" would be a minimum viable solution. Additionally, considering that more robustly, we would be able to specify keyboard shortcuts for different templates (annoying by emailing by emailing by emailing them) to improve code quality. However, it would be even better to handle this issue. :)",0.6074270557029178
"Really sucks this isnt supported. Slack has new docs and it seems that _watcher is operating on the old docs plus it has limited functionality  For example something like this will not work despite the fact that the slack api supports this       ""actions"": {       ""notify-slack"" : {       ""slack"" : {         ""message"" : {           ""from"" : ""The night is dark and full of errors."",           ""to"" : [ ""#log_side_test"" ],           ""text"" : ""Night gathers and now my watch begins."",           ""attachments"" : ","Really, this is supported ist. Slack has new documentations, and it seems that _looker is operating on the old documentation. Additionally, it has limited functionality. For example, something like this will not work despite the lack of ""actions"": { ""notify-slack"" : { ""slack"" : { ""message"" : { ""from"" : ""The night is dark and full of errors."", ""to"" : [ ""#log_side_test"" ], ""text"" : ""Night gathers, and now my watch starts."", ""attachments"" :",0.692156862745098
@user I know this template gets sucked in at a few different places.  Can you show me where you are using it?,"@user, I understand that this template is included in a few different places. Can you provide guidance on the usage of it?",0.5983606557377049
er methods or do ...... .  > I don't see any connection between static methods and throws count. Am I missing something?  That was my immature idea to suppress that check on static methods. Static methods should be like utils methods inside of class. So util method have no right to do logging or partly hide problems - report all or suppress all exceptions (example: string to int conversion or smth similar .... ).  But I am not ready now to do detailed analysis of all java sources to claim that is good pra,"he use of methods or do so.... I don't see any connection between static methods and throws count. Am I missing something at my point of improvement? It was an oversight to suppress that check on static methods. Stmatic methods should be similar to utils methods inside the class. So, the util method doesn't have the right to handle logging or partially hide problems. It report all the exceptions or suppress all the exceptions (example: string to int conversion or similar smth.... ). But, I'm not ready now to thorough analysis of all java sources to claim that it's good pra.",0.7586206896551724
Hm. This is really damn annoying. Any pointers to which table I need to stab in the eye to clear this counter manually with sqlite3?,his is quite frustrating. Is there any pointers to which table I need to be clarified manually with SQLite3 in this counter?,0.4242424242424242
"IDK. You should get only one of the “disable typing” or “use input box” options. On old Androids, removing the former would mean there would always be the input box when there is a {{type:NN}}. Also, the reason why i left the old code in there in the first place was issues with focusing input boxes. An i think that is related to the “input workaround” setting nearby.","It would be better to have only one of the disable typing or use input box options. On old Androids, removing the former would mean that there would always be the input box when there is a {{type:NN}}}. Additionally, the reason why I left the old code in there was concerns with focusing input boxes. An alternative approach is related to the input work around setting next.",0.7593582887700535
@user april fools? :),@user shouldn't use some attention to address this issue. Could you please provide more context or clarification?,0.1327433628318584
What an absolute champ! I will review this properly either Friday or Monday. Just got a bit on my plate atm.,hat's quite a stretchlet! I'll properly review this eitherday orday. I just made a bit of my mistake atm.,0.4722222222222222
"With its overly generic title, it's not surprising we missed it.","By its general title, it's not surprising that we missed it. Let's focus on the main points and work towards a resolution.",0.34426229508196726
eactivex.rxjava3.core.Single.subscribe(Single.java:4813) at io.reactivex.rxjava3.internal.operators.single.SingleSubscribeOn$SubscribeOnObserver.run(SingleSubscribeOn.java:89) at io.reactivex.rxjava3.core.Scheduler$DisposeTask.run(Scheduler.java:614) at io.reactivex.rxjava3.internal.schedulers.ScheduledRunnable.run(ScheduledRunnable.java:65) at io.reactivex.rxjava3.internal.schedulers.ScheduledRunnable.call(ScheduledRunnable.java:56) at java.util.concurrent.FutureTask.run(FutureTask.java:266) at java.util,x.rxjava3.core.Single.subscribe(Single.java:48 1313 at io.reactivex.rxjava3.internal.operators. single.Singlesubscribeon$subscribeon.subscribeon.run(SinglesubscribeOn.java:89) at io.reactivex.rxjava3.core. ahead$DisposeTask.run( uper.java1516.15.15 at io.reactivex.rxjava3.internal.schedulers.][dHuhnable.schedulers.][dHuhnable.run(][dHuhnable.java:65) at io.reactivex.rxjava3.internal.schedulers.exedHuhnable.call( traversedHuhnable.java:java:56) at java.util.concurrent.Fextreask.run(F sturet tuask.java),0.7549019607843137
Merging with just one approval - as a simple cherry-pick.,ging with just a approved one as a simple cherry-pick.,0.8070175438596492
I messed up too much I will create new PR,"I made a mistake, and I'll create a new PR instead.",0.4117647058823529
"**[Rob Harrop](https://jira.spring.io/secure/ViewProfile.jspa?name=robh)** commented  We would, as a minimum, need to hook into the CGLIB ASM usage to change this. I can't forsee a reason why this would be a problem but, the devil is in the details...","[Rob Harrop](https://jira. Sapp.io/secure/ViewProfile.jspa?name=robh) comments We would minimum need to hook into the CERNAB ASM usage to make changes. I don't see a reason for this would be a problem, but it's frustrating to clarify the details.",0.7370517928286853
.run(Executor.scala:274)     at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)     at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)     at java.lang.Thread.run(Thread.java:745) ```,.run(Executor.scala:274) at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.javaStep42) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java.Thread.run(Thread.java:745) ``,0.8582995951417004
"recently and I know @user also fixed a bunch of problems in some of the parsers themselves like apache POI, those fixes might be in that release and allow some cleanups here.","y, and I know @user also fixed problems in some of the parsers themselves, like apache POI. Those fixes might be included in that release and allow some cleanups here.",0.8218390804597702
th the fact that I am using a custom AOSP based rom on my phone and there are no google play services but it worked b4 on a older version and now even downgrading the app wont work. I just spend hours trying to get this fucking app running in a emulator and same issue on top of it there seems to be a specialized build of the up to date version that my phone is downloading through the aurora store but on the emulator it only shows a outdated version.  Anyway I can't test it now with my own other SEPA accou,"he fact that I'm utilizing a custom AOSP basedROM on my phone and there are no Google play services, but it worked b4 on a older version. Even downgrading the app won't work at the moment. I spent several hours trying to make this app running in a emulator. It appears that there's a specific build of the up-to-date version that my phone is downloading through the aurora store, but on the emulator, it only shows a obsolete version. Nevertheless, I couldn't test it now with my own other ECPU.",0.7333333333333334
"The workaround I'm currently using is as follows, which is a _terrible_ ugly hack. Please fix this. ```starlark # This is a terrible hack to get around the fact that we can't set resources dynamically until # http is fixed. I hate this, but it's the best I can think of. def _1_cpu(os, num_inputs):     return {""cpu"": 1}  def _2_cpu(os, num_inputs):     return {""cpu"": 2}  def _4_cpu(os, num_inputs):     return {""cpu"": 4}  def _8_cpu(os, num_inputs):     return {""cpu"": 8}  def _get_resource_set(jobs):     """"","he workaround I'm currently using is the following: a _terrible_ hack. Please fix this. `` starlark # This is a challenging workaround to avoid dynamic setting resources until # http is fixed. I find it the best approach. def _1_cpu(os, num_inputs): return {""cpu"": 1} def _2_cpu(os, num_inputs): return {""cpu"": 2} def _4_cpu"": 2} def _4_cpu(os, num_inputs): return {""cpu"": 8} def _get_resource_set(jobs): """"",0.6980392156862745
"I had a nasty feeling you'd say something like that! Thanks for the input, @user","I had an impression that you might have mentioned something like that. Thank you for the input, @user.",0.607843137254902
"**[Eric J Schwarzenbach](https://jira.spring.io/secure/ViewProfile.jspa?name=ericjs)** commented  Giving log207.xml the xml extension was a brain fart, btw, it's not in xml format. The 206 version is named log206.log.","[Eric JSISenbach](https://jira.app.io/secure/ViewProfile.jspa?name=ericjs) Previously, the xml extension was a brain fart, but it didn't be included in xml format. The desired term "" log206.log"" is not the most appropriate choice.",0.5391304347826087
"he JobScheduler.  I'm just gonna say that this is crappy behavior from Xiaomi, without anything actionable on our end.  Btw I think the ""NET PERSISTED"" thing is just saying that our job both requires network (NET) and is will survive reboots (PERSISTED).","It seems like the ""NET PERSIS"" approach is not providing proper behavior, without any actionable action on our end. By the way, we should strive for reboots, including ""NET PERSIS"" as well.",0.2913385826771654
"TBH, Support is really rude here. Never mind.","In my opinion, supporting is not very rude here. Please disregard that.",0.4225352112676056
The PR title got a bit wild :-D,he PR title could benefit from some improvements. Let's maintain a respectful and respectful tone in our discussions.,0.18803418803418803
"@user I think that WTF is something that I fixed at some point, could you double check that you're using the most recent version of this branch?","@user, I believe there is a modification that I've made at some point. Could you double-check if you're using the latest version of this branch?",0.6736111111111112
"_From [badlogicgames](https://code.google.com/u/badlogicgames/) on May 08, 2010 14:38:05_  Hi,  i know jmonkey and like it. However, i want to focus my energy on libgdx. Feel free to use anything you can find libgdx to help your efforts.  Also, please don't file a FUCKING DEFECT if you want to advertise jmonkey! WTF?  **Status:** Closed","From [badrguing messages](https://code.google.com/u/badrguings/) on May 08, 2010 14:38:05_ Hi, I know Jmonkey, and it's a fan of it. However, I want to focus my energy on libgdx. Feel free to use anything you can find libgdx to help your effort. Additionally, please refrain from presenting a frustrating DEFECT if you want to proceed with jmonkey! What's the reason behind this approach?",0.6804123711340206
"You know you haven't fixed this, dont you.",Let's work together to address this issue and find a solution.,0.29032258064516125
"g, I find this: http  Basically, SOMETHING is trying to use Guava, and the jar for it is screwed up, which causes resin to fail to start properly, restart over and over again until it succeeds (which it never does), and we get internal server errors when trying to hit the ninja server.","I find this: [link to the person's person's community] Generally, it is attempting to use Guava, with a jar for it that has failed to start properly. restart it repeatedly until it successful (which it never does). Additionally, there are internal server errors when attempting to hitting the ninja server.",0.5163398692810457
"> According to the documentation on Dynamic field mapping, when numeric_detection is enabled passing a floating point number as a string will map the field to a double. [...] However, this actually results in the field being mapped as a float.  The documentation is wrong indeed. I'll fix.  > Therefore, based on the absence of the float datatype in that list and the fact that the floating point numbers are being dynamically mapped with a float datatype, it would seem that dynamically mapped floating point ","According to the documentation on dynamic field mapping, when nume_ detection is enabled, passing a floating point number as a string will map the field to a double. However, this actually results in the field being mapped as a float. Although the documentation is incorrect, I'll fix it. Therefore, based on the absence of the float datatype in that list and the fact that the floating point numbers are dynamically mapped with a float datatype, it seems that dynamically mapped floating point would be that.",0.8725490196078431
@user oh shit you are right! Let me fix it,"@user Oh, goodness you're right! Let me fix it.",0.7234042553191489
Wow you're on fire.,I appreciate your input. Can we explore ways to improve the code's maintainability?,0.1325301204819277
"The ""However"" part is crazy IMO","he ""This"" part appears to be quite unconventional, in my opinion.",0.24615384615384617
"load("":my_logic.bzl"", ""my_special_header"")     my_special_header(package)     ...      # my_logic.bzl     def my_special_header(package_func):         package_func(...)  The simplest thing to do is allow but discourage this monstrosity. Alternatively, we could give `package()` the magical ability to inspect the stack and fail if it is not called from within a BUILD file.","Loading("":my_rgu.bzl"", ""my_special_header"") my_special_header( packed)... # my_rgu.bzl def my_special_header( packed_func): package_func(...) The simpler approach is allowing, but discourage this interesting. Alternatively, we could provide packaging() as an magical ability to inspect the stack and fail if it's not called within a BUILD file.",0.7506702412868633
"Wow, 700Kb is crazy! That's not expected at all. If that's the case, it's too much for this feature, I wouldn't accept it like that. How in the world is text highlighting 700Kb worth of minimized code?","It's unfortunate that 700Kb is not expected at all. If that's the case, it's too much for this feature, I wouldn't accept it in this way. How in the world is text highlighting a 700Kb value of minimized code?",0.8028846153846154
"y 330€ + 0.00005 BTC (16.5€) in fees to accept this trade. I think he needs to see it direcly on the offers' list page. >  > 4) It takes a lot of time. We had to wait for mempool to be emptier to even be able to do that 35€ trade, if we went yolo, it would be maybe even double of that. >  > 5) BSQ token is unaquirable for a new user. Currently the spread is 0.000048 - 0.000069 and the smallest unit the new user can reasonably buy is 150! One trade on Bisql is usually 0.7 (mabye up to 3?) BSQ in fees. New ","We need to be cautious about this difference on the list page of the offer. > > 4) It takes a lot of time. We had to wait for mempool to be more suitable even to handle this trade. If we went yolo, it would be even double of it. > > > 5) BSQ token is unaquirable for a new user. Currently, the spread is: 000048 - 000069, and the smaller unit that the new user can reasonably buy is: We can only use each other operations on Bisql.",0.6235294117647059
Example of a webview proxy: http Looks pretty ugly.,he example of a webview proxy in this case seems quite messy.,0.540983606557377
"On the other hand, we've already committed to pushing the RStudio release back to early next year so we still have a buffer of time to shake out any issues encountered with Qt 5.12. I'm at least somewhat more optimistic that since we've been tracking Qt updates more closely this cycle that moving to Qt 5.12 will be less painful than the less updates have been, but still -- the devil you know, versus the devil you don't...","On the other hand, we've already committed to pushing the RStudio release back to the early next year, so we still have a buffer of time to resolve any issues encountered with Qt 5 ad. I'm at least more happy to see that since we've been tracking Qt updates closely, this cycle that moving to Qt 5.12 will be less painful than the less updates have been, but it's still the worst approach you know.",0.8117647058823529
"Unfortunately, it hasn't been resolved yet. One would guess it's just a Kafka problem.","Unfortunately, the issue hasn't been resolved yet. It would be beneficial to understand that it's just a Kafka problem.",0.6638655462184874
"No, i can't because these scripting apis are a disaster. Its literally impossible to tell what is going on outside of it. You've got slow shit using the ""fast"" apis and probably vice versa too.  Its willy nilly which one is used: ExecutableScript or SearchScript. And we don't even tell the script which one it needs to be at compile-time. Forget about return value, the slow hashmaps, etc: we can't even give a nice error if someone tries to use `_score` from an update script, because we don't know which one","No, I can't because these scripting APIs are problematic. It's literally difficult to tell what's happening outside of it. You have slow APIs using the ""fast"" APIs and probably vice versa too. It's a Willy job which one is used: ExecutableScript or SearchScript. Additionally, we don't even provide a helpful error if someone tries to use `_score` from an update script because we're not aware of which return value, the slow hashmaps. So, we can't even provide a helpful error if someone tries to use `_score` from an update script.",0.6247654784240151
"@user > Hi there, there was a relatively massive [SMS spam campaign](https://www.theverge.com/2022/3/28/22999719/spam-texts-own-phone-number-verizon-att-tmobile) that resulted in people getting SMS messages from their own number. We knew that some people may be using some web services like this, but we still thought the best course of action was to drop SMS's that are sent from your own number. Apologies, but I hope you can understand.  You could make it into an option instead of deciding for everybody th","@user > Hello there! There was a relatively massive [SMM spam campaign](https://www.theverge.com/2022/3 Refer to/22999719/ screen-texts-own-phone-number-ve fortificationon-att-t mobile) that resulted in individuals receiving SMS messages from their own number. We already know that some people might be using certain web services like this, but we still thought the best course of action was to eliminate the message message from your own number. I apologize, but I hope you can understand. You could make it into an option instead of making decisions for everyone.",0.7964601769911505
"It does work correctly. Ugh, shoulda tested beforehand. Lesson learned",It does work correctly. It should be thoroughly tested before. We should address it further.,0.5434782608695652
"clang-tidy review says ""All clean, LGTM! :+1:""","he clang-tidy review mentions ""All clean, approved! :+1:""",0.6842105263157895
I think we figured out the magic MOE button to push so nevermind.,I believe we might have considered the magic MOE button to push so nevermind.,0.7012987012987013
"For a while I thought it might just be my phone being really old, but apparently not. It has happened a lot less for me lately since I updated to 2.22.2. I'm on 2.22.3 now, and it has only happened once. I couldn't get the stupid Terminal to work, but I'll make sure to dumpheap next time it happens.","For a while, I thought it might be just my phone being quite old, but apparently not. Recently, it has been quite less for me since I updated to 2.22.2. I'm on 2.2 horizon and it has happened only once. I couldn't get the Terminal to work, but I'll ensure it to dumpheap next time it happens.",0.7566666666666666
"ver() throws Exception {     final String mapName = ""test"";     final Config config = new Config();     final HazelcastInstance server = Hazelcast.newHazelcastInstance(config);      final HazelcastInstance client = HazelcastClient.newHazelcastClient();     final IMap<String, String> map = server.getMap(mapName);     map.put(""test"", ""test"");      final IMap<String, String> clientMap = client.getMap(mapName);     System.out.println(""getting keyset"");     clientMap.keySet();     System.out.println(""done""); }","() throws Exception { final String mapName = ""test; finalConfig config = newConfig(); final HazelcastInstance server = Hazelcast.newHappelcastInstance(config); final HazelcastInstance client = HazelcastClient.newHappelcastClient(); final IMap<String, String> map = server.getMap(mapName); map.put(""test"", ""test""); final IMap<String, String> clientMap = client.getMap(mapName); System.out.println(""getting keyset""); clientMap.keySet(); System.out.println(""); }",0.888235294117647
was working fine in modes and tools as their number is small but in libraries it was breaking as the no of libraries is around 130. I think some thread was executing later that was making the scroll visible to the user and this was looking very ugly.  **What i did -**   - I made the contributionAdded function not to use threading. - This made the addition to the list very slow and the time lag was irritating so i modified the code so that the list is only updated once all the contribution have been added.,"I was working fine in modes and tools since their number is small, but in libraries it broke since the no of libraries is around 130. It seems that there were an error in execution later, making the scroll visible to the user. I made the contributionAdded function not to have threading. - This resulted in the addition to the list to be slow, and the time delay was quite i modified the code to update the list only once all the contribution have been added.",0.6882352941176471
"hello - i have to bump this one as there are no reactions. Does anyone have similar issues? I cannot really use Signal on my home wifi anymore which sucks. I need to disable the wireless and leave it to my Phone's mobile network.  At this point i don't know if it's the router but buying a new router just for testing this is not something i want to do and it's ridiculous, other wireless things work fine on the phone.  does anyone have the same issues?  I tested this with calling a second phone, one at home","Hello! I need to bump this one as there are no reactions. Does anyone have similar issues? I can't longer use ""SEAR"" on my home, even though it's not ideal. I need to disable the thread and leave it to my phone's mobile network. At this point, I'm not sure if it's the router, but buying a new router just for testing it is not something I want to do, and it's ridiculous. Are there any similar issues? I tested this with a second phone, one at the home.",0.7156862745098039
Pfff... totally messed up this branch. Don't commit while doing a rebase!,Pfff... I made a mistake in this branch. Please refrain from committing while performing a rebase.,0.5612244897959184
"thanks, @user  why the fuck this didn't show on my search, microsoft?!  http  oh.  i see...  the EXTRACTOR thingie...  surprisingly hard to find it through any search...  thanks again! 😁  some redundancy is also good, right? 🤔  (GH should allow to leave a stronger trace after moving topics, or something)","hank you, @user why this didn't show on my search, Microsoft? Here's a reference, I see the EXTRACTOR thinge. It's surprising to find it through any search. Thank you for pointing it out. Perhaps we can find a stronger trace after moving topics.",0.5672131147540984
"You can list directories on desktop. If it is actually a directory, then it will just work. Listing class path resources is what is not currently possible, and requires ugly hacks to make it work.","You can list directories on desktop. If it is actually a directory, then it will only work. listing class path resources is currently possible, and it requires ugly hacks to make it work.",0.8979591836734694
mal case) or in the general case (this time) to onboard feedback constructively vs contrarily.,"Just a matter, or in the general case (this time), it's constructively to onboard feedback vs.",0.4893617021276596
in). Getting the price feed should not even easily be possible to assign to Bitsquare (we use randomized interval). But to get that solved would be cool of course...,"However, for a solution, it would be cool of being easier to assign the price feed to Bit Actions. However, it would be beneficial to find a solution.",0.2727272727272727
How did you fix this?,How did you address this issue? Let's address it promptly.,0.31034482758620685
"There're something in addition to the implementation.  Before this proposal, I tried to add following method.  ```java     /**      * Set the payload converter class.      *      * The class must implement org.apache.pulsar.common.api.raw.PayloadConverter in pulsar-common module. Otherwise,      * this method will fail silently. If this method was called successfully, each time a message arrived, the raw      * payload will be replaced by a new payload returned by PayloadConverter#convert(ByteBuf).      *","here are some addition to the implementation here. Prior to this proposal, I attempted to add the following method. For example: ``java /** Set the payload Problem class. `** The class must implement org.apache.pulsar.common.api.raw.][loadConverter in Pulsar-common module. Otherwise, this method will fail silently. If this method was called successfully, each time a message reached, the raw payload will be replaced by a new payload returned by PayloadConverter#convert( ByteBuf).•",0.7980392156862746
"Damn , I still have received 2 more node timeouts  so I guess I was just lucky before that it took more time .  @user still going ok for you after reducing the number of open shards ?  I don't find this a solution because I am using 1 index per day with 9 shards and I have months of data, I will be over 3000 shards whatever I do ...","Oh no, I still have received more two node timeouts, so I might have been just luck before that it took more time. @user still going fine for you after reducing the number of open shards. I don't find this a solution because I'm using one index per day with only 9 shards and two months of data. I will encounter more of 3000 shards regardless of what I do.",0.7703081232492998
"th mutable behaviour. There are couple of problems I see here: 1. You would lose consistency in member access. As sole purpose of this check is to omit boilerplate get/set code in Base class, you would be forced to access parent's members with dot sythax and child's members with getter call 2. You can put Child instances in Collection<Base> and get problems with hashCode()/equals(). And don't say me that noone would do such kind of crap... well maybe you and I wouldn't  :)  Best solution would be to use c","his is a mutable behavior. It appears that there are couple of problems here: 1. You would lose consistency in the member access. As only purpose of this check, it is to omit boilerplate get/set code in Base class, you would be forced to access parent's members with dot sythax and child's members with the getter call. You can include child instances in collection<Base> and encounter problems with hashCode()/equals(). And don't say that there's an alternative solution... Well, we won't handle this situation. :) Best solution would be to use cCode()/equals().",0.7531083481349912
"   Host IP the driver will use, or either 'local' or 'all' (default: 'local') / # WebKitWebDriver -p 6548 --host=all ```  The problem with the default host in a docker container is that it resolves to ::1, which doesn't exist in a container, when this is changed to all, the web driver application starts without issues.  Passing the arguments for the browser through the Options works fine. I tested passing this in my container using a dirty patch to always add adding the parameters `service_args=[""--host=a","he driver will use the IP, or either 'local' or 'all' (default: 'local') / # WebKitWebDriver -p 6548 --host=all ``. The problem with the default host in a docker container is that it resolves to ::1, which doesn't exist in a container when this is changed to all. the web driver application starts without issues. Passing the arguments for the browser through the option works fine. I tested passing this in my container using a dirty patch to always add the parameters `service_args=["" --host=a)",0.9313725490196079
also the machine is super slow,"Additionally, the machine is super slow.",0.7
The comparison seems unfair then,he comparison appears unfair in that case.,0.6190476190476191
"Even if you deploy BTM in separate JVMs, you must give each instance a different server IDs as that parameter is used to globally discriminate transaction manager instances.  This is described here (http://docs.codehaus.org/display/BTM/Configuration2x#Configuration2x-Transactionenginesettings) although much too succinctly.  If you ever configure two TM instances with an identical server ID you may end up with one TM instance's recoverer rolling back in-progress transactions of another running instance, an","Even if you implement BTM in separate JVMs, you must provide each instance with a different server IDs as that parameter is used to globally targets the transactions manager instances. This is described here (http://docs.codehaus.org/display/BTM/Configuration2x#Configuration2x-Transactionenginesettings), although it's too concisely. If you ever configure two TM instances with an identical server ID, you might end up with one TM instance's recoveryer running back in-progress transactions of another running instance, an an alternative running instance.",0.8507194244604317
