uncivil,civil,is_toxic,Sentence_similarity
"crap!  Export delivers less entries in the latest branch compared to the branch from May 2nd.  (Just tripple checked that behaviour - old branch: good, new branch: BAD) I get the alphanumeric ""number"" messages exported now, but not a single message after the first time i used TS. Neither SMS nor TS messages. (all old migrated SMS get exported) Instead I get the 4 key messages I have in my selftexting conversation dumped as string. `[...] subject=""null"" body=""tsUacdfKI[...]vg90w""  [...]`  Any idea what tha",crap,0,0.007843137254901933
Indeed I did!  Punting to the Windows people.,Indeed I did! Punting people.,0,0.6444444444444444
"Heck, all JVMs crashed?","Heck, all JVMs crashed?",0,1.0
 reuse a file of mime types but you won't override any server level settings.  What are your thoughts?  Rob,You can reuse a file of mime types but you won't override any server level,0,0.5607476635514019
"ross-compiling ones) exist, writing a correct `genrule` to merge archives is **hard**.  That said, by default a `cc_library` label actually resolves to the shared library it generates, as opposed to the static one, so what I said is probably wrong.","Because so many archives exist, writing a correct `genrule` to merge archives is",0,0.22580645161290325
Please provide concise reproducible test cases and describe what results you are seeing and what results you expect. I have a feeling this is related to a geckodriver issue,Please provide concise reproducible test cases and describe what results you are seeing and what results,0,0.6046511627906976
"I just had to boot an activist from our secure group chat because his account got taken over by some random person, despite him enabling registration lock. Your misleading language is putting users at risk.  > The intention of reglock is to prevent hijacking of numbers you actually own, not to guarantee the number for yourself for life.  This directly contradicts what is said in UI toggle for registration lock. It says ""require your signal PIN to register your phone number with signal again"". There are no",I just had to boot an activist from our secure group chat because his account got taken,0,0.1705882352941176
"FYI, I'm going on a week's vacation starting tomorrow, so I'm unlikely to respond to further updates until June 12.","FYI, I'm going on a week's vacation starting tomorrow, so I'm",0,0.5304347826086957
Are you asking or telling us?,Are you asking or telling us?,0,1.0
"was 'celibate' and 'hated men', but interestingly said she was willing to make an exception for her long-time friend Nas","was 'celibate' and 'hated men', but interestingly said she was",0,0.5166666666666666
"Actually, it is kind of screwy that an app that explicitly declares `@EnableOAuth2Client` and configures a `security.oauth2.client.*` for client credentials shouldn't be rewarded with a little more autoconfiguration love. It catches everyone out who tries to do it and it's not a big thing to fix. The  `OAuth2ClientContext` is already created, but not the `ClientCredentialsResourceDetails`.","Actually, it is kind of silly that an app that explicitly declares `@EnableOA",0,0.18877551020408168
"Nevermind. As usual, when I complain about it, the issue magically resolves itself","Nevermind. As usual, when I complain about it, the issue magically resolves itself",0,1.0
"358][INFO ][o.e.n.Node               ] [opselk-197323431-1-198091806.Elkprod.apps-ops.com] starting ... [2017-03-01T17:05:11,442][WARN ][i.n.u.i.MacAddressUtil   ] Failed to find a usable hardware address from the network interfaces; using random bytes: bd:e2:6b:bb:af:90:b9:e9 [2017-03-01T17:05:11,497][INFO ][o.e.t.TransportService   ] [opselk-197323431-1-198091806.Elkprod.apps-ops.com] publish_address {10.1.1.10:9300}, bound_addresses {0.0.0.0:9300} [2017-03-01T17:05:11,501][INFO ][o.e.b.BootstrapChecks ",358][INFO ][o.e.n.Node ] Failed to find a usable,0,0.09411764705882353
"WTF? We can see clearly 0dcc90d's job in this PR worked 8 days ago. What has changed?  Edit 1: While I suspect #6681 is to blame, as `META-INF/robovm/ios/robovm.xml` [didn't exist](https://github.com/libgdx/libgdx/commits/master/backends/gdx-backend-robovm/res/META-INF/robovm/ios/robovm.xml) before it was merged, I haven't reproduced the issue locally, and other pull requests have had commits without issue since its merge.  Edit 2: It'll be because this PR uses Gradle 7 for building, which that other one ",WTF,0,0.00588235294117645
you ninja,You ninja,0,0.8888888888888888
What kind of strange code do you mean?,What kind of strange code do you mean?,0,1.0
May God bless you for whatever you can do.,May God bless you for whatever you can do.,0,1.0
"Well I've just got 2.1.beta4 up and the issue is still there. I am trying to demo graylog to others and they're all going ""why are you continually logged out""? It's annoying as hell  I appreciate using Chrome works just fine - but I like Firefox :-)",Well I've just got 2.1.beta4 up and the issue is still,0,0.2168674698795181
Thx for your explanation!,Thx for your explanation!,0,1.0
"clang-tidy review says ""All clean, LGTM! :+1:""","clang-tidy review says ""All clean, LGTM! :+1",0,0.9565217391304348
6.0 wasn't even released I reported this bug... why I even bother tracking down that crap,6.0 wasn't even released I reported this bug... why bother tracking down that,0,0.8651685393258427
"Chill, mate. This is being worked on as a Google Summer of Code project. Just do your homework and search for it. Also, as you may or may not know, this is an open source software backed by volunteers. So why don't you put your money where your mouth is, and send in some diffs?","Chill, mate. This is being worked on as a Google Summer of Code project",0,0.2553956834532374
d.  Start with empty dashboard and client or shared attribute change widget ( it`s in the pre-installed bundle). Configure widget to read the device attribute an dupdate on change and then on node-red configure mqtt connection to and from thingsboard. Once you have this you will be able to modiy value from dashboard and you will see new values coming into node-red. Once you have this working then it`s just a matter of creting some better widget on the dashboard so it`s more user friendly - pure front-end ,d.  Start with empty dashboard and client or shared attribute change widget ( it`,0,0.1588235294117647
rking on hooking it into the integTest part of the build.,rking on hooking it into the integTest part of the build.,0,1.0
You are welcome. Thank you for the ultimate tool. It truly rocks!,You are welcome. Thank you for the ultimate tool. It truly rocks!,0,1.0
"@user nope, you're good. Thanks for the contribution!","@user nope, you're good. Thanks for the contribution!",0,1.0
lution would be to always do a ZK `sync()` before reading the partitioned topic metadata. That would ensure that we can actually read our previous write.  The problem with that is that we have to do a ZK write (implied by `sync()`) and that we can never cache the info in broker.  + @user if you have any other suggestion,lution would be to always do a ZK `sync()` before reading the,0,0.1900311526479751
"I did figure it out - it is not obvious to the first time user.  On the dashboard page, after i create, I click on the ""entities"" drop down and there is nothing.  the key point is i have to press the edit button in the bottom right, then i am offered the option of adding entity mappings.   I spent several hours on it - and there is a github issue open (so i'm not the only one).  Small UX suggestion - maybe when the list is empty - put in a prompt, like ""No entity mappings.  Press edit to add mappings.""  -",I did figure it out - it is not obvious to the first time user. ,0,0.12549019607843137
I expect the tests to pass now.,I expect the tests to pass now.,0,1.0
"``` Can we get a real solution to this problem within AnkiDroid's code? Nested folders as suggested by #13 would be perfect. Media zips as suggested by Damien would be ideal for transfer speeds.  After updating to JB, I can't mount NTFS or EXT3/4 anymore. Which really sucks as I hit the file count limit way too easily. Managing which media files I need for the week is nearly impossible.  Since it seems like NTFS is no go for me unless I jump back to ICS, is there any good workarounds for this? Like a scri",``` Can we get a real solution to this problem within AnkiDroid's,0,0.12745098039215685
"ilt-in modules like `bazel_tools` and `local_config_platform` because your MODULE.bazel file is empty), `@platforms` actually refers to `@@platforms~0.0.5`. This is important because when we search for an appropriate execution platform (most likely your host machine), `@local_config_platform//:host` actually uses the platforms defined in `@@platforms~0.0.5`, but `rules_nodejs` defines toolchains for platforms defined in `@@platforms`.  The immediate workaround would be to add a single line in your MODULE.",ilt-in modules like `bazel_tools` and `local_config_,0,0.10196078431372546
"up don't have the right position if it was positioned in the keyboard area when it appears. Maybe the solution will be something similar to how the the close overlay works, a `MATCH_PARENT` view. We can use it to detect its size changing (the draggable area) and update its boundaries accordingly. Didn't mess with it yet, something for another time/PR...  > It seems excessive to have both the popup overlay turning red and the close button shaking   I have removed the shaking. It was meant to make the closi",up don't have the right position if it was positioned in the keyboard area when it,0,0.16078431372549018
"PHEW. I have done 10 out of 28 pages for now. I. Am. Tired.  Damn, this administrative stuff is tedious.  - Check if out of scope: #183, #336, #478, #533, #637, #868, #1027, #1051, #1052, #1129, #1137, #1141, #1163, #1179, #1214, #1243, #1244, #1257, #1281, #1348, #1358, #1364, #1382, #1432, #1434, #1435, #1443,#1575, #1606, #1751, #1784, #1785, #1815, #1840, #1847, #1892, #1914, #1959, #2132, #2159, #2202, #2278, #2305, #2334 - Interesting, have a look: #135, #155 (and other buffering related issues), #2",PHEW. I have done 10 out of 28 pages for now. I. Am,0,0.09999999999999998
"Hm that seems to do it. I tried it before I think (or maybe not I can't even remember. I was trying a bunch of stuff at once). It still sucks that it didn't do it automatically (and that I don't know why) but at least I have a solution now.   EDIT : Actually now that I think about it I did apply your solution before and it gave me the Javadocs. However, some methods and constructors still showed the same ""Not Javadoc Found"" message so I though that what I did didn't work. What actually happened was that t",Hm that seems to do it. I tried it before I think (or maybe,0,0.11568627450980395
"If this post is about implementing trivial checks only, how about a Checkstyle rule that allows users to specify if single line while, if or for loops are to be split across lines or not. It's not supported by Google Java format or Prettier but it's something some developers like me would prefer. Curly braces, be damned. That would be a trivial auto-correction as well---if there was a rule for it, that is.","If this post is about implementing trivial checks only, how about a Checkstyle rule that",0,0.21515892420537897
"@user well darn it then, I guess this won't be an easy fix. This issue would be a good place to start for javadoc parsing though, so hopefully someone will be motivated to give it a shot.","@user well darn it then, I guess this won't be an easy fix.",0,0.31550802139037437
"Yeah, I noticed that.  You sure? I'm happy to do it this afternoon. Unless, you're like, who the fuck is this Yong guy and maybe we shouldn't let him touch 40 lines of the codebase without a test harness in place? :)","Yeah, I noticed that. You sure? I'm happy to do it this afternoon",0,0.30092592592592593
@user I tried to do that too ... initially I got error as follows <code> java.lang.IllegalStateException: failed to load bundle [] due to jar hell     at org.elasticsearch.plugins.PluginsService.loadBundles(PluginsService.java:360)     at org.elasticsearch.plugins.PluginsService.<init>(PluginsService.java:109)     at org.elasticsearch.node.Node.<init>(Node.java:146)     at org.elasticsearch.node.NodeBuilder.build(NodeBuilder.java:157)     at org.elasticsearch.bootstrap.Bootstrap.setup(Bootstrap.java:177) ,@user I tried to do that too... initially I got error as follows <code,0,0.13725490196078427
Blast! Foiled by uBO again!,Blast!,0,0.2222222222222222
"allocated all  the memory or is there  any other advantage?.  another consideration, I don't know/remember if we tried,  a  different layout for marking used/unused buckets. currently first byte of each bucket tells whether that bucket is used or not. Instead, if we reserved  numBucket bytes at  the  start  of buffer and  used those for marking. Zeroing those out might be faster due to batching and even looking  them up might be faster when most of the buckets were mark used.",allocated all  the memory or is there any other advantage?.  another consideration,0,0.17083333333333328
"**[Colin Sampaleanu](https://jira.spring.io/secure/ViewProfile.jspa?name=colin.sampaleanu)** commented  Ok, something doesn't make sense here. The XML parser above should not be hitting the online version of the DTD, since there is an entity resolver in Spring that should resolve to the 2.0 version that is included in the Spring jar.  We absolutely could have another bean dtd definition (in a different place) for 2.0. It's always been my opinion that we should introduce a separate dtd version for each maj",**[Colin Sampaleanu](https://jira.spring.io/,0,0.0862745098039216
"ase classes from Scala, but there are also some cons: 1. You would need to move to Scala 2. It also have problems with Case class inheritance",There are also some cons: 1. You would need to move to Scala 2.,0,0.43971631205673756
Not to be too much of a jerk but you can just search for this  ... [ptb pos tags] or something like that  http,Not to be too much of a person but you can just search for this... [,0,0.5636363636363637
"nning jar itself. _sigh_  Despite things like this, buck is still better than Maven.","nning jar itself. _sigh_  Despite things like this, Maven",0,0.6785714285714286
Please stop creating these. You're wasting both our time and yours.,Please stop creating these. You're wasting both our time and yours,0,0.9850746268656716
"With a friend of mine happened exactly the same thing than with @user and @user  In his contact list (localized at his mobile, not synchronized with Google Contacts etc.) my number was in format 87654321 (eight numbers). In some places in Brazil, was added a ninth digit, so my correct number became 987654321. In the moment my friend installed TextSecure (it was yesterday), my number was wrong (87654321). We were together in person, so I could check and perform tests by myself in his mobile. Made lots of e",With a friend of mine happened exactly the same thing than with @user and @user,0,0.15490196078431373
"Tested as working. Marking as draft was overkill, in hindsight.","Tested as working. Marking as draft was overkill, in hindsight",0,0.9841269841269842
"Reviewing crypto code is like changing a diaper. No one really wants to, but someone has to.","Reviewing crypto code is like changing a diaper. No one really wants to, but",0,0.8260869565217391
Noooooo ,Noooooo ,0,1.0
"This is crazy. I will make my own PR that changes this to a constantscorequery(termquery()) then and you guys can debate the finer aspects of scoring.  But the performance here today is shit, the ""range query of one"" is completely stupid.",This is crazy. I will make my own PR that changes this to a constantscore,0,0.3067226890756303
Mind merging?,Mind merging?,0,1.0
"> I'm a bit skeptical about how widely this will be used. Adding functionality for one provider only makes sense if that provider is fairly heavily used. For example, writing custom code for Google Mail (to support Labels, XOAUTH2 etc) makes sense because they have millions of users. But writing it for a tiny company is more effort than it's worth in general.  Agreed, but first of all this is only visible after it has been configured by the user. Further more this is not a specific functionality but it's ",> I'm a bit skeptical about how widely this will be used. Adding functionality for,0,0.16078431372549018
                           isAutoGrowNestedPaths()),What do you think isAutoGrowNestedPaths()),0,0.5490196078431373
Anything in the more-shared direction is better and yes if it's rust then JNI wrapped and bolt the UI on it's good  Mostly commenting to say that Discord is all shared (even the desktop) and taking over the world. Skype is also shared everything (desktop web and mobile). Facebook is shared mobile believe it or not. There are a few other examples but those are the heavy hitters I know of that sit on the react-native+javascript stack (with Skype at least going a step farther to do typescript+reactxp to reac,Anything in the more-shared direction is better and yes if it's rust then J,0,0.1470588235294118
" if dispatchSetPlayWhenReady is called when playWhenReady == true and the current position is just before the end, calls seekTo(0) before dispatching playWhenReady(true).  (I realize this is an ugly hack).",If dispatchSetPlayWhenReady is called when playWhenReady == true and the current,0,0.3853658536585366
No good deed unpunished in this codebase!,No good deed unpunished in this codebase!,0,1.0
" About your overall split screen implementation: >  > > Well, it is not as convenient, nor as powerful as my implementation, but > > I > > understand that you don't want something rarely used in the core API. I > > still consider it a Viewport, because the ""base area"" for all the > > subviews is determined via the SplitViewports root viewport and it needs > > to be updated just like any other Viewport. But yes, it could also have > > been a standalone manager. > >  > > As a viewport, someone could use Spl","About your overall split screen implementation: >  > > Well, it is not as",0,0.14313725490196083
"So, I added code to close the read side of the pipes when `WaitForMultipleObjects()` returns... and did manage to reproduce the issue then, with the very same stack traces. This is weird. And it was two MSVC C++ compile actions. This is odd...","So, I added code to close the read side of the pipes when `WaitFor",0,0.2716049382716049
Any news here? This is a real pain...,Any news here? This is real pain...,0,0.9459459459459459
"Hm, instead of adding a new jar and some ugly ant code, this might be better handled by a couple lines of Python (since it's OS X specific, and Python is installed automatically on OS X).","Hm, instead of adding a new jar and some ugly ant code, this might",0,0.3529411764705882
"Dang, I'll take another look tonight. Thanks for the feedback","Dang, I'll take another look tonight. Thanks for the feedback",0,1.0
This is overkill for our needs.,This is overkill for our needs,0,0.967741935483871
Waiting for more instructions from Ford,Waiting for more instructions from Ford,0,1.0
is easier.,is easier,0,0.9
"Sounds can be silent, too. Can we play silent.wav instead of staticnoise.wav? It's really annoying and if linux provides an alternative way, I'd really want that to get reverted. On OSX there is no server feature possible without static noise? Sounds ridiculous to me.","Sounds can be silent, too. Can we play silent.wav instead of staticno",0,0.2574626865671642
"And I totally agree with @user `String.format()` is an absolute dog when it comes to performance.  I wrote a program last year that was writing out millions of doubles formatted to 2 decimal places and I couldn't figure out why it was as slow as it was; my estimations had it 2x faster than it was actually performing. Profiling revealed `String.format(""%.2f"", val);` as the culprit. I wrote my own `String formatFixedPlaces(double val, int places)` method that was an order of magnitude faster and returned th",And I totally agree with @user `String.format()` is slow when it,0,0.12549019607843137
"Guys, you can check this: http  It's well known problem with intel HD/3000 specificly and win10( part of the responsibility is on microsoft with their ugly win10).  Just quote:  > What is your version of JAVA? With Java version 8 update 60 and windows 10 you get this error. You can get java 8 update 45 >  > Holy cow, it actually worked  You can try different versions like 8.5x as well.","Guys, you can check this: http  It's well known problem with intel",0,0.1701030927835051
"Damn it, the widget placement seems to be more messed up than I thought. I'll have to have a look at whether I can somehow get a bounding box for the widget area.  Also, the one-off is very strange. I thought I'd be doing the same things the notification-code is doing, but I'll have a look at this again, too.","Oh it, the widget placement seems to be more messed up than I thought. I",0,0.22580645161290325
"ript and be on our way. In cases where the name of the icon in the source is different from the old filename, you should modify the xml to use the new filename, and delete the old file rather than trying to maintain consistency. You might want to make that a separate commit.  4. could you please just delete `ic_menu_manage`? There's no need for an icon in that context menu IMO",We need to make that commit and be on our way. In cases where the name,0,0.14775725593667544
This is not a discussion forum.,This is not a discussion forum.,0,1.0
" 2` line took me a bit more than expected but I love Kotlin for its strictness. `0` is of type `Int` while `0f` is of the (correct) type `Float`. While Java allows me to check `if (b > 5)` and throws if b is `null`, Kotlin doesn't allow this but if I am fine with the NPE, I can (instead of declaring `b: Float`) test for `b!! > 5`.",The 2` line took me a bit more than expected but I love Kotlin for,0,0.1807228915662651
"Hi,   I'm not sure how this introduces a security risk - it lets the Servlet 3 container handle uploads when the coder wants it to (e.g., when we define an endpoint that accepts a MultipartFile.) I don't think it opens up an endpoint, per se? What's the attack vector that I'm missing?    Boot ""turns on"" a lot of things in the hopes of being helpful generally with toggles to turn it off later if the situation calls for it. I didn't think turning this bean on would hurt, especially since I can think of no o","Hi,   I'm not sure how this introduces a security risk - it lets",0,0.12549019607843137
"Darn, I didn't realize that these are defined in the ES6 externs. I think we'll have to roll back #1545, sorry about that. NTI should be able to infer the right types by using these functions without any special handling. See: http  `@nosideeffects` is not related in this case.","Darn, I didn't realize that these are defined in the ES6 extern",0,0.22661870503597126
Ouf ! I've done so much moding on my phone lately I thought I broke something. It's realy a great app !,Ouf! I've done so much moding on my phone lately I thought I,0,0.5825242718446602
"ser Could you elaborate on what's wrong with Cleaner? It's been added recently to a few places in the Druid code base and if it's scary I'd like to understand why.— You are receiving this because you were mentioned. Reply to this email directly, view it on GitHub, or mute the thread.",ser Could you elaborate on what's wrong with Cleaner? It's been added recently,0,0.27464788732394363
"> Sorry. Yes 1.7.1  Thanks! Sorry. I should have seen it in the stack trace. I'll try and remember to look there next time. Thanks for filing the whole stack trace, btw.  > @user Is this with a custom plugin that uses its own exceptions?  I don't think so - if I had to guess I'd say its just an exception we didn't test well. IIRC in 2.0 exception passing is done differently so the unserializable exception is probably exclusive to 1.7.  Im' not 100% sure on the root cause. I guess it could be a jar hell th",> Sorry. Yes 1.7.1  Thanks! Sorry. I should have,0,0.09411764705882353
At least in iMessage this feature sucks -) [http://rsmck.co.uk/blog/imessage-preview/](url),At least in iMessage this feature doesn't work -) [http://rsm,0,0.4725274725274725
"ch the same scenario, knowing you **must** keep the programmatic API consistent, but must _**NOT**_, under any circumstances, send invalid, uncompliant JSON over the wire.","ch the same scenario, knowing you **must** keep the programmatic API consistent,",0,0.4678362573099415
"It's super wacky this is a problem at all, but if the 0x40000000 works better, great!","It's super wacky this is a problem at all, but if the 0x",0,0.6588235294117647
"dropping support for SMS is awful for your user base. Regardless of privacy, I still have to send them and you've now made your app useless as my default. I've been using signal and a monthly donor for years, this is such a betrayal. Please reconsider.","I think support for SMS is bad for your user base. Regardless of privacy, I",0,0.2658730158730159
"@user as one of such performance critical allocation control freak users I can say that's a sensible answer :) Thanks for sharing http I didn't know about it, it's even used in glibc!",@user as one of such performance critical allocation control users I can say that's a,0,0.46448087431693985
Right back at you!,Right back at you!,0,1.0
"I feel as if I'm not explaining the issue properly.  I'm not asking for the plugin architecture to be rethought, but one of several relatively simple solutions to be considered:  1. There should be an ""upgrade"" or ""reinstall"" options for `elasticsearch-plugin`. Two commands required to upgrade a single plugin is pretty crazy. 2. An `elasticsearch-plugin` command to upgrade or reinstall *all* plugins wouldn't be the worst idea. Iterate through all plugins, and perform an uninstall and reinstall. 3. Potenti",I feel as if I'm not explaining the issue properly. I don't think there,0,0.1352941176470588
"Ahh shucks. It seems that GCC's cc1 and cc1plus couldn't find the necessary libcloog-isl library. An unfortunate result of the way the admin's have set up so users have multiple GCC compilers available, requiring that LD_LIBRARY_PATH be set to use them (which is automatically set by some magic shell scripts of theirs).  I ended up writing some sad little shell wrappers to call gcc, cpp, cc1 and cc1plus with the necessary LD_LIBRARY_PATH set, and this resolved the issue.  A more principled solution would h",Ahh it seems that GCC's cc1 and cc1plus couldn't find the,0,0.1098039215686275
"This has compile errors at the moment, your source code is structured strangely which means the IDE support is awful and I can't easily spot these errors while I'm trying to develop. Any tips on how to get proper IDE support would be helpful","This has compile errors at the moment, your source code is structured strangely which means the",0,0.39419087136929465
"> Yea. > But feels wrong. > I know that with the `bbb-install.sh` there are no problems.  :D but there are other wrong things in ansible. We also tried it in the beginning, since it saves A LOT of time. But actually we are running the bbb-install.sh as raw. Gives other headaches, but in general no big issues (even with larger setups). And you can install downgrades :P  > I stopped arguing with customers about that. I tell them,this is not good and should not be done this way. > Customer:""But I want Versio",> Yea. > But feels wrong. I know that with the `bbb,0,0.09999999999999998
" Proc *wakelock*:       CPU: 3m 6s 960ms usr + 6m 48s 60ms krn ; 0ms fg     Proc org.thoughtcrime.securesms:       CPU: 18s 560ms usr + 2s 600ms krn ; 18s 520ms fg     Apk org.thoughtcrime.securesms:       1 wakeup alarms ```  check out that ""MMS Connection"" wake lock held by MmsRadio. 3 hours. Thanks for following up @user that was very helpful.",proc *wakelock*:    K  CPU: 3m 6s 960,0,0.10057471264367812
"_ (private + work)? Is it possible to show the type of number (only) in that case too - my contacts often got about 4-5 numbers which of only one or two are SMS/TS capable (type mobile).   would be nice to have the option to filter them out. (I don't know of anyone got a fax that is aware of SMS) The number should be shown if it is a TS registered number though...  - I really like indexed list views where you get the first letter shown while fastscrolling, would be nice to have :-)   Maybe in addition wit",_ (private + work)? Is it possible to show the type of number (only,0,0.13137254901960782
Still no plans on doing this?,Still no plans on doing this?,0,1.0
pring-projects/spring-boot/issues/22151).,pring-projects/spring-boot/issues/22151).,0,1.0
"Ah, darn, it's because you cannot parse a default value with `Boolean.getBoolean()`, isn't it?","Ah, darn, it's because you cannot parse a default value with `Boolean",0,0.7340425531914894
Oops,Oops,0,1.0
"ultControlDispatcher` class is gone so we no longer get this convenient callback for when the play/pause is clicked on the control view. So yes `ForwardingPlayer` has `setPlayWhenReady` however that's no longer being called by the `PlayerControlView`. Even though `player.play()` and `player.pause()` are called in the latest `PlayerControlView` (which invokes `setPlayWhenReady`), this doesn't let us distinguish play/pause from the control UI vs other consumer/lifecycle methods (ie we call these methods in ",The `PlayerControlDispatcher` class is gone so we no longer get this,0,0.1098039215686275
Please try to be constructive. Describing something as a “monstrosity” is not.,Please try to be constructive. Describing something as bad is not.,0,0.8076923076923077
I can't see why it wouldn't help.,I can't see why it wouldn't help.,0,1.0
awesome! Can't believe that was causing all the problems. :),awesome! Can't believe that was causing all the problems. :),0,1.0
" support unencrypted communication, which we need for SMS. So we'll have 4 cases to worry about when TS implements the usage of emails or random strings as handles. But that shouldn't be too hard - we could just make the green bar yellow.","We need unencrypted communication, which we need for SMS. So we'll have 4",0,0.2773109243697479
That feels a little bit too magic to me.,That feels a little bit too magic to me.,0,1.0
NACK. Will wait until the project url and block explorer are added,NACK. Will wait until the project url and block explorer are added,0,1.0
Option five (eww about four): rename your `BUCK` files to something else and set this to something different: http,Option five (eww about four): rename your `BUCK` files to something,0,0.5877192982456141
"n is between decoders in M. I'll be pushing for more consistent application of rotation (if this hasn't happened already) and/or the ability to determine whether the rotation was applied in the next platform release.  For ExoPlayer, always propagating the rotation value doesn't seem like the right thing to do. That just moves the problem of working out what to do from the library to every individual application developer, who will then each have to figure out what different decoders do on different API le",n is between decoders in M. I'll be pushing for more consistent application,0,0.1470588235294118
"`Future.sync()` can raise any type of throwable.  To be strict, its method signature should have `throws Exception`.  However, we chose not to, in favor of overall brevity in user code.  As you mentioned, it increases the verbosity of user code when a user attempts to catch a checked exception:  ``` try {     f.sync(); } catch (Exception e) {     if (e instanceof ConnectException) { ... } } ```  We find this ugly, but it isn't as ugly as having to try-catch for every `f.sync()` even if you don't really wa",`Future.sync()` can raise any type of throwable.  To be,0,0.10784313725490191
"I'd peel that whole comment off using the github web UI's ""reference in a new issue..."" option and go from there, to keep this PR focused. A Timing PR is a different beast really.","I'd peel that whole comment off using the github web UI's ""reference in a",0,0.4078212290502793
"tor but more so for the error messages. > > [image: chat-input-shiting] > <https://user-images.githubusercontent.com/22058534/76096251-c4836c80-5f93-11ea-9e54-81e004c5b3ea.gif> > > — > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub > <https://github.com/bigbluebutton/bigbluebutton/pull/8714?email_source=notifications&email_token=AAKUTEQMWTPKFXHCOXDP74LRGEIAHA5CNFSM4LCUQMCKYY3PNVWWK3TUL52HS4DFWFIHK3DMKJSXC5LFON2FEZLWNFSXPKTDN5WW2ZLOORPWSZGOCYJ5V7Q#",You are receiving this because you authored the thread. > > [image: chat-,0,0.13137254901960782
"@user correct me if I am wrong, but jar hell conflict can happen not just between a plugin and elasticsearch, but between 2 plugins.  As a plugin author, I can not ""setup things properly"" because this would require me to know target server's list of plugins at my plugin compile time. In other words, it is impossible for a plugin author to make their plugin compatible with all existing and all future plugins.  To make it even worse, if I exclude a conflicting jar from my plugin, it will break if the other ","@user correct me if I am wrong, but jar conflict can happen not just between",0,0.14901960784313728
@***.***> >,@***.,0,0.4545454545454546
ways everywhere for iOS.,ways everywhere for iOS.,0,1.0
Holy crap that's much cleaner.,Wow that's much cleaner.,0,0.7333333333333334
"It was much harder to reproduce, but I finally got a bug report on the Note 4. Interrupting the player in various states by forcing the surface to be destroyed and recreated seems to make it more likely to fail, such as pressing Home and resuming or hitting the Recent Apps button. I also added some code to suck up CPU cycles on the main thread, which is what finally did it.  [exoplayer_seek_issue_samsung_note4.txt.zip](https://github.com/google/ExoPlayer/files/145155/exoplayer_seek_issue_samsung_note4.txt","It was much harder to reproduce, but I finally got a bug report on the Note",0,0.1470588235294118
"Ugh, that sucks... A few notes - 1. The PR doesn't fix the problem, of course. It might actually break others, whose AutoValue is of an older version. Nevertheless, I'll approve it, because Bazel has itself to gain from a bumped version (specifically, the CopyAnnotation which I added, allows for AutoValue-ed classes to be exposed to Skylark). 2. @user is looking into loading the runner classes in a separate class-loader, which might solve the problem. In the meanwhile, we can (a) stop depending on AutoVal","Ugh, that doesn't fix the problem. It might actually break others, whose",0,0.14117647058823535
I think you should commit your PR to the master branch.,I think you should commit your PR to the master branch,0,0.9818181818181818
"Apparently this is what happens when you link a device that has no TS groups.  @user If you fuck with your phone, fucked up shit is going to happen.  Sorry that this happened to you, but I don't know how many more ways we could have warned you not to do exactly what you just did.  You're probably going to have to reinstall; unfortunately we're not able to support users of unreleased software.  I'll see if I can get a fix in the next release, but no promises.",Apparently this is what happens when you link a device that has no TS groups.,0,0.16666666666666663
still looking for answers ?,still looking for answers?,0,0.962962962962963
"ndicatorAutoConfiguration` is, so it goes in front. This recursive call messes up the order. AutoConfigurationSorter works fine. This is the stack trace when `DataSourceHealthIndicatorAutoConfiguration ` gets inserted:  ``` processConfigurationClass:249, ConfigurationClassParser (org.springframework.context.annotation) [3] processImports:636, ConfigurationClassParser (org.springframework.context.annotation) processImports:618, ConfigurationClassParser (org.springframework.context.annotation) doProcessConf","ndicatorAutoConfiguration` is, so it goes in front. This recursive call mess",0,0.14901960784313728
"And yes. Removing any mention of UTF8 in that file does fix this issue. The sequence of octets from my BUILD file are perfectly preserved in the file created by actions.write. Just for yucks, I'm trying to see the impact of this within google.",And yes. Removing any mention of UTF8 in that file does fix this issue,0,0.2880658436213992
"`@EntityScan` converts to a `packagesToScan` (ugly property name) in `LocalEntityFactoryBean` I think, so I thought ""scan"" was a reasonable description.  Also it isn't just the package you specify but also subpackages that can contain `@Entities`, so ""scan"" seems to describe what will happen better than ""package"".",`@EntityScan` converts to a `packagesToScan` (ugly property,0,0.1873015873015873
That's awful. The only way to backup is gone? I'm considering to stop using Signal altogether.,That's awful. The only way to backup is gone? I'm considering to stop,0,0.7340425531914894
"The default behavior should not be disabled, should be enabled by default (as it was). Since this would break most users existing code.  Also, this feels a lot like Java with getters and setters (ewww -- speaking as a python lover who codes in java all day long)","The default behavior should not be disabled, should be enabled by default (as it was",0,0.32061068702290074
